"CLAVE","CVE_EST","NOMBRE","MUNICIPIO","SITUACION","Latitud","Longitud","Altitud"
20233,"oax","Totolapam (DGE)","San Pedro Totolˇpam","Suspendida",16.66388889,-96.30972222,940
20234,"oax","Acatlan De Perez Figueroa","Acatlˇn De P?rez Figueroa","Suspendida",18.53305556,-96.64,131
20235,"oax","Benemerito Juarez","San Juan Bautista Tuxtepec","Suspendida",18.11777778,-96.00111111,33
20236,"oax","Buenos Aires","Cuyamecalco Villa De Zaragoza","Suspendida",17.95,-96.84916667,1838
20237,"oax","Campo Experimental Loma Bonita","Loma Bonita","Suspendida",18.12444444,-95.87722222,29
20238,"oax","La Sabana I","San Juan CotzocΩn","Suspendida",17.38305556,-95.51666667,195
20241,"oax","Ayautla","San Bartolom? Ayautla","Suspendida",18.03111111,-96.67222222,668
20242,"oax","Arenal","AsunciΩn Nochixtlˇn","Suspendida",17.58305556,-97.18305556,2322
20243,"oax","E.T.A. 050 Zaachila","Villa De Zaachila","Suspendida",16.96666667,-96.81666667,1518
20245,"oax","Jaltepec","AsunciΩn Nochixtlˇn","Operando",17.39222222,-97.19194444,2167
20246,"oax","La Ceiba","Santa Mar≠a Colotepec","Suspendida",15.86666667,-97,23
20248,"oax","Santiago Chazumba II","Villa De Santiago Chazumba","Suspendida",18.14,-97.73305556,1660
20249,"oax","C.A.E. Del Itsmo","Juchitˇn De Zaragoza","Suspendida",16.46666667,-95,22
20251,"oax","E.T.A. 199 Santiago Jamiltepec","Santiago Jamiltepec","Suspendida",16.08305556,-97.76666667,17
20256,"oax","Xadani","San Miguel Del Puerto","Operando",15.96666667,-96.06666667,361
20258,"oax","Santo Domingo Barrio Bajo","Villa De Etla","Operando",17.2,-96.78,1678
20259,"oax","Zacatepec (SMN)","Santiago Zacatepec","Suspendida",17.15861111,-95.91305556,1377
20260,"oax","Sarabia II","San Juan Guichicovi","Suspendida",17.06666667,-95.03305556,105
20261,"oax","El Refugio","Cosolapa","Suspendida",18.58305556,-96.65,178
20262,"oax","Papelera Tuxtepec","San Juan Bautista Tuxtepec","Suspendida",18,-96.04972222,32
20264,"oax","La Sabana II","San Juan CotzocΩn","Suspendida",17.33305556,-95.5,172
20265,"oax","San Mateo Etlatongo","San Mateo Etlatongo","Operando",17.41666667,-97.26666667,2033
20266,"oax","San Pablo Huixtepec","San Pablo Huixtepec","Operando",16.82694444,-96.78055556,1499
20269,"oax","Cuauhtemoc","Oaxaca De Juˇrez","Suspendida",17.08305556,-96.75666667,2605
20270,"oax","Teotongo","Teotongo","Suspendida",17.71416667,-97.53777778,2064
20271,"oax","La Carbonera","San Francisco Telixtlahuaca","Operando",17.39972222,-96.93305556,2233
20272,"oax","San Jose Tenango I","San Jos? Tenango","Suspendida",18.16,-96.67,1208
20273,"oax","Humo Chico","Santiago Comaltepec","Suspendida",17.58305556,-96.5,2012
20274,"oax","La Esmeralda","Santa Mar≠a Chimalapa","Suspendida",17.13305556,-94.79972222,113
20275,"oax","Huajuapan De Leon (DGE)","Heroica Ciudad De Huajuapan De LeΩn","Suspendida",17.8,-97.76666667,1584
20276,"oax","Llano De Las Flores","San Juan Atepec","Suspendida",17.45,-96.5,2883
20277,"oax","Rio Hondo","Santa Mar≠a Mixtequilla","Operando",16.47527778,-95.28138889,477
20278,"oax","Tamazulapam Del Progreso","Villa De Tamazulˇpam Del Progreso","Suspendida",17.67305556,-97.57305556,2028
20279,"oax","Soyalapa (CFE)","Santiago Comaltepec","Suspendida",17.59694444,-96.56055556,2193
20280,"oax","Guelatao (CFE)","San Miguel Del R≠o","Suspendida",17.33027778,-96.56416667,1496
20281,"oax","La Gringa","Santa Mar≠a Chimalapa","Suspendida",17.1,-94.13305556,76
20282,"oax","Santa Maria Coatlan","Santiago Lachiguiri","Suspendida",16.85555556,-95.52944444,988
20284,"oax","Vivero Forestal Tlacolula","Tlacolula De Matamoros","Suspendida",16.96666667,-96.38305556,2392
20285,"oax","Santiago Chazumba I","Villa De Santiago Chazumba","Suspendida",18.18861111,-97.68027778,1716
20286,"oax","E.T.A. 205 Temascal","San Miguel Soyaltepec","Suspendida",18.33972222,-96.41666667,80
20287,"oax","Agua Fria","Santiago Juxtlahuaca","Suspendida",17.21666667,-97.98305556,1780
20288,"oax","La Amargura","Santa Mar≠a Chimalapa","Suspendida",17.11666667,-94.78305556,113
20289,"oax","Guevea De Humboldt","Guevea De Humboldt","Operando",16.78888889,-95.37166667,655
20290,"oax","Niltepec","Santiago Niltepec","Suspendida",16.55805556,-94.60805556,60
20291,"oax","Paso Arnulfo","Santa Mar≠a Chimalapa","Suspendida",16.93305556,-94.68305556,190
20292,"oax","Zanatepec","Santo Domingo Zanatepec","Operando",16.48305556,-94.36777778,54
20293,"oax","Junapan","San Juan Guichicovi","Suspendida",17.18305556,-95.16666667,165
20294,"oax","San Juan Bautista Tuxtepec II","San Juan Bautista Tuxtepec","Operando",18.08305556,-96.13305556,31
20295,"oax","Santa Maria Del Mar","Juchitˇn De Zaragoza","Suspendida",16.23305556,-94.84972222,5
20296,"oax","Matias Romero (DGE)","Mat≠as Romero Avendaœo","Suspendida",16.83305556,-95.05305556,221
20298,"oax","Huajuapan De Leon (OBS)","Heroica Ciudad De Huajuapan De LeΩn","Operando",17.78888889,-97.77194444,1680
20299,"oax","Paraje Perez","Santa Luc≠a Monteverde","Suspendida",16.92972222,-97.80305556,1103
20300,"oax","Reforma De Pineda","Reforma De Pineda","Suspendida",16.41305556,-94.45305556,32
20301,"oax","Rio Venado","Constancia Del Rosario","Suspendida",17.03305556,-97.97305556,984
20302,"oax","San Andres Chicahuaxtla","Putla Villa De Guerrero","Suspendida",17.14972222,-97.84972222,2433
20303,"oax","Tonameca","Santa Mar≠a Tonameca","Operando",15.73916667,-96.54444444,48
20304,"oax","Cieneguilla","San Juan Cieneguilla","Suspendida",17.82972222,-98.29805556,1482
20305,"oax","San Juan Nochixtlan","Villa De Santiago Chazumba","Suspendida",18.1,-97.62666667,1916
20306,"oax","San Lorenzo Vista Hermosa","San Miguel Amatitlˇn","Operando",17.95805556,-98.06777778,1527
20307,"oax","San Martin Itunyoso","San Mart≠n Itunyoso","Suspendida",17.23305556,-97.85305556,2475
20308,"oax","San Mateo Rio Hondo","San Mateo R≠o Hondo","Operando",16.13916667,-96.44583333,2226
20310,"oax","San Miguel Tlacotepec","San Miguel Tlacotepec","Suspendida",17.45,-98,1721
20311,"oax","San Sebastian Frontera","Villa De Santiago Chazumba","Suspendida",18.25083333,-97.65333333,1780
20313,"oax","Tlazoyaltepec","Santiago Tlazoyaltepec","Operando",17.03166667,-96.99805556,2500
20314,"oax","Yalalag (CFE)","Villa Hidalgo","Suspendida",17.19055556,-96.16888889,1191
20315,"oax","Yukukimi","Heroica Villa Tezoatlˇn De Segura Y Luna, Cuna De La Independencia De Oaxaca","Suspendida",17.43305556,-97.88305556,1968
20316,"oax","Zapotitlan Lagunas","Zapotitlˇn Lagunas","Suspendida",17.7,-98.41666667,1540
20317,"oax","Zapotitlan Palmas (DGE)","Zapotitlˇn Palmas","Suspendida",17.88305556,-97.81666667,1454
20318,"oax","Almoloya","El Barrio De La Soledad","Suspendida",16.75,-95.06666667,243
20319,"oax","Santiago Astata (DGE)","Santiago Astata","Operando",15.97916667,-95.68888889,307
20320,"oax","Ayuta","San Pedro Huamelula","Suspendida",15.91166667,-95.84444444,35
20321,"oax","La Bamba","Santo Domingo Tehuantepec","Suspendida",16.01194444,-95.40805556,10
20322,"oax","Calihuala","Calihualˇ","Operando",17.51666667,-98.26666667,1325
20323,"oax","C.A.E. La Mixteca Baja","Heroica Ciudad De Huajuapan De LeΩn","Suspendida",17.76638889,-97.75,1819
20324,"oax","Candelaria Loxicha","Candelaria Loxicha","Suspendida",15.91666667,-96.5,432
20325,"oax","Cofradia","Santa Mar≠a Chimalapa","Suspendida",16.75,-94.75,384
20326,"oax","Cozoaltepec","Santa Mar≠a Tonameca","Operando",15.78944444,-96.72333333,145
20327,"oax","Chacalapa","San Pedro Pochutla","Suspendida",15.81666667,-96.46666667,230
20328,"oax","Chahuites","San Pedro Tapanatepec","Operando",16.25,-94.23305556,23
20329,"oax","Fortin","Oaxaca De Juˇrez","Operando",17.06666667,-96.71666667,2301
20330,"oax","Guichixu","Santiago Laollaga","Operando",16.695,-95.28583333,290
20331,"oax","Guivicia","Santo Domingo Petapa","Suspendida",16.93305556,-95.24305556,468
20332,"oax","Huamelula","San Pedro Huamelula","Suspendida",16.01666667,-95.66666667,125
20333,"oax","Huatulco","Santa Mar≠a Huatulco","Operando",15.81666667,-96.31666667,225
20334,"oax","La Itsmeœa","Mat≠as Romero Avendaœo","Suspendida",17.18305556,-95.13305556,1641
20335,"oax","Jalatengo","San Mateo R≠o Hondo","Suspendida",16.03305556,-96.53,1890
20336,"oax","Lazaro Cardenas","AsunciΩn Ixtaltepec","Suspendida",16.73305556,-94.86666667,234
20338,"oax","Malatengo","San Juan Guichicovi","Suspendida",17,-95.18305556,535
20339,"oax","San Juan Mixtepec","San Pedro Mixtepec","Suspendida",16.27611111,-96.29972222,2044
20340,"oax","El Morro","Santo Domingo Tehuantepec","Suspendida",16.11666667,-95.29972222,12
20341,"oax","San Francisco Del Mar","San Francisco Del Mar","Suspendida",16.33861111,-94.51361111,11
20342,"oax","San Jose Del Pacifico","San Mateo R≠o Hondo","Operando",16.16666667,-96.5,2485
20343,"oax","Santa Maria Xadani","Santa Mar≠a Xadani","Suspendida",16.36666667,-95.01666667,9
20344,"oax","El Tapanal","San Pedro El Alto","Suspendida",16.4925,-96.49305556,1540
20346,"oax","San Sebastian De Las Grutas","Villa Sola De Vega","Suspendida",16.36666667,-95.45,703
20347,"oax","El Hicaco","Santiago Niltepec","Suspendida",16.60055556,-94.51666667,418
20350,"oax","Jamiltepec","Santiago Jamiltepec","Operando",16.28305556,-97.83305556,462
20351,"oax","San Isidro Chacalapa","San Pedro Huamelula","Suspendida",15.92555556,-95.93444444,204
20353,"oax","Tlacolulita","AsunciΩn Tlacolulita","Operando",16.30055556,-95.72666667,353
20354,"oax","Zaachila","Villa De Zaachila","Operando",16.94777778,-96.78222222,1550
20355,"oax","Cosoltepec","Cosoltepec","Suspendida",18.13305556,-97.79972222,1825
20356,"oax","Tapanala","Santiago Astata","Operando",15.96305556,-95.70277778,82
20358,"oax","El Barrio","El Barrio De La Soledad","Suspendida",16.78305556,-95.08305556,244
20360,"oax","La Cumbre","Guevea De Humboldt","Suspendida",16.815,-95.4,939
20362,"oax","Menbrillos","Santa Catarina Zapoquila","Suspendida",18.01666667,-97.54972222,2604
20363,"oax","Guigovelaga","Santiago Lachiguiri","Suspendida",16.88305556,-95.45,609
20364,"oax","Huitzo","San Pablo Huitzo","Operando",17.28305556,-96.88305556,1694
20365,"oax","Magdalena Peœasco","Magdalena Peœasco","Suspendida",17.23305556,-97.53305556,1929
20366,"oax","Mitla","San Pablo Villa De Mitla","Operando",16.91527778,-96.36444444,1685
20367,"oax","Presa El Estudiante","Tlalixtac De Cabrera","Operando",17.13638889,-96.62805556,3034
20368,"oax","San Antonio Monteverde","San Antonino Monte Verde","Suspendida",17.53305556,-97.73305556,2078
20369,"oax","San Bartolo Yautepec","San Bartolo Yautepec","Suspendida",16.43305556,-95.96666667,881
20370,"oax","Gichicovi","San Juan Guichicovi","Suspendida",16.96666667,-95.09972222,244
20371,"oax","Ihualtepec","San Juan Ihualtepec","Suspendida",17.72666667,-98.30305556,1732
20372,"oax","Lajarcia San Juan","San Juan Lajarcia","Suspendida",16.5,-95.93305556,1015
20373,"oax","San Martin Peras","San Mart≠n Peras","Suspendida",17.36666667,-98.25,2053
20374,"oax","Tierra Negra","San Juan Mazatlˇn","Operando",17.21666667,-95.45,274
20375,"oax","Santiago Del Rio","Santiago Del R≠o","Operando",17.46972222,-98.09972222,1628
20376,"oax","Santos Reyes Tepejillo","Santos Reyes Tepejillo","Suspendida",17.41305556,-97.93305556,1970
20378,"oax","Tomatal","Santa Mar≠a Cortijo","Suspendida",16.47166667,-98.3525,95
20379,"oax","Yodocono De Porfirio Diaz","Magdalena Yodocono De Porfirio D≠az","Operando",17.38083333,-97.3575,2310
20380,"oax","Yosocuno","San Pedro Nopala","Suspendida",17.85,-97.58305556,2277
20381,"oax","Zapotalillo","Villa De Tututepec","Suspendida",15.985,-97.55027778,5
20382,"oax","El Marques","Santa Mar≠a Jalapa Del Marqu?s","Operando",16.43444444,-95.37416667,82
20383,"oax","Reyes Mantecon","San Bartolo Coyotepec","Operando",16.925,-96.71833333,1520
20384,"oax","San Antonio Huitepec","San Antonio Huitepec","Suspendida",16.91666667,-97.15,2323
20385,"oax","Totontepec","Totontepec Villa De Morelos","Suspendida",17.25,-96.10666667,1645
20386,"oax","Yaitepec","Santiago Yaitepec","Suspendida",16.21666667,-97.26666667,1846
20387,"oax","Santiago Zacatepec (DGE)","Santiago Zacatepec","Operando",17.15972222,-95.91222222,1377
20388,"oax","Albarradas","San Lorenzo Albarradas","Operando",16.90694444,-96.27805556,1835
20389,"oax","Matadamas","Soledad Etla","Operando",17.17722222,-96.78305556,1603
20390,"oax","El Tule","Santa Mar≠a Del Tule","Operando",17.06583333,-96.62361111,1578
20391,"oax","Infiernillo","San Antonio Huitepec","Operando",16.89111111,-97.21611111,1964
20400,"oax","San Jose Trujapam","San Pedro Y San Pablo Tequixtepec","Suspendida",18.06361111,-96.54194444,1789
20451,"oax","San Juan Guelavia","San Juan Guelav≠a","Suspendida",16.96,-96.54972222,1588
20454,"oax","Pinotepa Nacional (DGE)","Santiago Pinotepa Nacional","Suspendida",16.34138889,-98.05194444,207
20458,"oax","Santa Maria Zaniza","Santa Mar≠a Zaniza","Suspendida",16.25,-98.01666667,1306
20459,"oax","Zimatan","San Pedro Huamelula","Suspendida",15.84694444,-95.99888889,37
20500,"oax","Tilantongo","Santiago Tilantongo","Operando",17.28805556,-97.36805556,2284
20502,"oax","La Estancia","Silacayoˇpam","Suspendida",17.39972222,-98.16305556,1988
20503,"oax","Nueva Esperanza","San Juan Cacahuatepec","Suspendida",16.56305556,-98.09972222,197
20504,"oax","Tlahuintoltepec","Santa Mar≠a Tlahuitoltepec","Suspendida",17.09138889,-96.05944444,1223
20505,"oax","San Baltazar Loxicha","San Baltazar Loxicha","Operando",16.06805556,-96.79416667,990
20506,"oax","Maria Lombardo","San Juan CotzocΩn","Operando",17.43444444,-95.49388889,95
20507,"oax","Diaz Ordaz","Villa D≠az Ordaz","Operando",16.99722222,-96.4325,1713
20508,"oax","Quiatoni","San Pedro Quiatoni","Suspendida",16.77944444,-96.03166667,1950
20509,"oax","Jalpa De Marquez","San Bartolom? Ayautla","Suspendida",18.06333333,-96.65166667,1240
21001,"pue","Acatitan","Caltepec","Suspendida",18.15,-97.5,2122
21002,"pue","Acatepec","Caltepec","Operando",18.22777778,-97.57805556,2053
21003,"pue","Acatlan De Osorio (SMN)","Acatlˇn","Operando",18.3,-98.05,1180
21004,"pue","Acatlan De Osorio (DGE)","Acatlˇn","Suspendida",18.29666667,-98.05555556,1427
21005,"pue","Acatzingo De Hidalgo","Acatzingo","Operando",18.99388889,-97.80555556,2197
21006,"pue","Ahuacatlan","Ahuacatlˇn","Suspendida",20.0075,-97.86027778,1378
21007,"pue","Ahuatepec","Tecali De Herrera","Operando",18.86944444,-97.91972222,2026
21008,"pue","Aquixtla (CFE)","Aquixtla","Suspendida",19.79555556,-97.93555556,2192
21009,"pue","Alcomunga","Ajalpan","Operando",18.43055556,-97.025,2485
21010,"pue","Altepexi","Altepexi","Suspendida",18.3675,-97.29861111,1582
21011,"pue","Tetelilla (CFE)","Hueyapan","Suspendida",19.93194444,-97.41583333,788
21012,"pue","Atlixco","Atlixco","Operando",18.92166667,-98.45416667,1904
21013,"pue","Axusco","San Jos? Miahuatlˇn","Suspendida",18.23361111,-97.20027778,956
21014,"pue","Ayotoxco (CFE)","Ayotoxco De Guerrero","Suspendida",20.09694444,-97.41,307
21015,"pue","Axutla (CFE)","Axutla","Suspendida",18.17055556,-98.38805556,921
21016,"pue","Balcon Diablo","Tzicatlacoyan","Operando",18.8975,-98.13222222,2120
21018,"pue","Calipan","Coxcatlˇn","Operando",18.29583333,-97.16388889,1131
21019,"pue","Caltepec","Caltepec","Operando",18.2025,-97.4525,2275
21020,"pue","Morelos Caœada","Caœada Morelos","Suspendida",18.76027778,-97.42694444,2368
21021,"pue","Capuluaque (CFE)","Tetela De Ocampo","Operando",19.82444444,-97.80722222,1733
21022,"pue","Carmen (CFE)","Zihuateutla","Suspendida",20.27055556,-97.84722222,788
21023,"pue","Chapulco","Chapulco","Operando",18.62,-97.41055556,2115
21024,"pue","Chietla","Chietla","Operando",18.52666667,-98.58222222,1117
21025,"pue","Chilchotla (CFE)","Chilchotla","Suspendida",19.255,-97.18277778,2194
21026,"pue","Ciudad Serdan (SMN)","Chalchicomula De Sesma","Operando",18.98388889,-97.44166667,2561
21027,"pue","Ciudad Serdan (DGE)","Chalchicomula De Sesma","Suspendida",18.94444444,-97.45777778,2569
21029,"pue","Colonia Temextla","Cuyoaco","Operando",19.62194444,-97.68111111,2476
21030,"pue","Coxcatlan","Coxcatlˇn","Suspendida",18.27638889,-97.15972222,1118
21031,"pue","Cuesta Blanca","Palmar De Bravo","Operando",18.85861111,-97.46305556,2384
21032,"pue","Cuetzalan Del Progreso","Cuetzalan Del Progreso","Operando",20.03888889,-97.52222222,756
21033,"pue","Cacaloapan","Tepanco De LΩpez","Suspendida",18.5825,-97.58472222,1860
21034,"pue","Echeverria","Puebla","Operando",18.95555556,-98.27527778,2066
21035,"pue","Puebla (DGE)","Puebla","Operando",19.0125,-98.19305556,2122
21036,"pue","El Carmen","Ahuazotepec","Suspendida",20.09,-98.14,1113
21037,"pue","El Paredon","Chignahuapan","Suspendida",19.86777778,-98.25333333,2620
21038,"pue","El Progreso","Guadalupe Victoria","Operando",19.38527778,-97.28916667,2553
21039,"pue","Guadalupe Potreros","Esperanza","Suspendida",18.87416667,-97.32416667,2757
21040,"pue","Guadalupe Buenavista","Guadalupe Victoria","Operando",19.37027778,-97.35583333,2360
21041,"pue","Coamanala (CFE)","Huauchinango","Suspendida",20.08333333,-98.01666667,1675
21042,"pue","Honey (CFE)","Honey","Suspendida",20.25,-98.2,1905
21043,"pue","Huahuaxtla (CFE)","Zacapoaxtla","Suspendida",19.91555556,-97.60722222,1486
21044,"pue","Huauchinango (CFE)","Huauchinango","Suspendida",20.17472222,-98.0525,1537
21045,"pue","Huehuetlan El Grande","Huehuetlˇn El Grande","Operando",18.74888889,-98.16916667,1425
21046,"pue","Huejotzingo","Huejotzingo","Operando",19.16194444,-98.40638889,2454
21047,"pue","Ixtacamaxtitlan (CFE)","Ixtacamaxtitlˇn","Operando",19.62277778,-97.81416667,2472
21048,"pue","Ixcamilpa (CFE)","Ixcamilpa De Guerrero","Suspendida",18.03972222,-98.72,715
21049,"pue","Izucar De Matamoros (DGE)","Izúcar De Matamoros","Suspendida",18.62305556,-98.46722222,1324
21050,"pue","Jolalpan","Jolalpan","Operando",18.32361111,-98.81972222,904
21051,"pue","Jopala (CFE)","Jopala","Suspendida",20.19694444,-97.80972222,681
21052,"pue","Alchichica","Tepeyahualco","Operando",19.41194444,-97.39388889,2343
21053,"pue","San Bernardino Lagunas","Vicente Guerrero","Operando",18.60388889,-97.2725,1693
21054,"pue","La Fundicion (CFE)","Teziutlˇn","Suspendida",19.85,-97.31666667,1672
21055,"pue","La Pagoda (CFE)","Tlatlauquitepec","Suspendida",19.86611111,-97.53416667,1570
21056,"pue","La Trinidad (CFE)","Chilchotla","Suspendida",19.28333333,-97.21666667,1685
21057,"pue","Mapilco (CFE)","Xochitlˇn De Vicente Suˇrez","Suspendida",19.98333333,-97.61666667,2061
21058,"pue","Nuevo Necaxa (CFE)","Juan Galindo","Suspendida",20.21083333,-98.00444444,1342
21059,"pue","Oyameles","Tlatlauquitepec","Operando",19.6975,-97.5475,2854
21060,"pue","Palmar De Bravo","Palmar De Bravo","Operando",18.83694444,-97.54722222,2414
21061,"pue","Paso Del Jardin (CFE)","Jonotla","Suspendida",20.13333333,-97.46666667,161
21062,"pue","Patla (CFE)","Jopala","Suspendida",20.24805556,-97.85166667,352
21063,"pue","Piaxtla","Piaxtla","Operando",18.19972222,-98.26027778,1119
21064,"pue","Presa La Soledad (CFE)","Tlatlauquitepec","Suspendida",19.86444444,-97.48555556,2216
21065,"pue","Puebla (OBS)","Puebla","Operando",19.05,-98.16666667,2179
21066,"pue","Pueblo Nuevo (CFE)","Chignahuapan","Suspendida",19.95555556,-98.11111111,2674
21067,"pue","Quimixtlan","Quimixtlˇn","Operando",19.26361111,-97.14805556,2346
21068,"pue","Rancho Apulco","Zacapoaxtla","Suspendida",19.91972222,-97.60805556,2354
21069,"pue","San Antonio Arroyo Prieto (CFE)","Ixtacamaxtitlˇn","Suspendida",19.545,-97.8325,3065
21070,"pue","San Antonio Caœada","San Antonio Caœada","Suspendida",18.51388889,-97.29722222,1861
